paragraph_id,doc_id,paragraph_number,paragraph_hash,source,institution,doc_type,date,year,title,url,celex,language,paragraph_text,paragraph_model,paragraph_nchar,paragraph_n_words,innovation_emphasis,rights_emphasis,rights_substance,coder_notes
d41cc2c612ad8405_p00004,d41cc2c612ad8405,4,80bdd71fc0ba3860,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"The Apply AI Strategy will launch concrete actions to accelerate AI adoption and drive innovation across strategic EU sectors, including the public sector. It will encourage AI solutions ‘made in Europe’, focusing on industrial sectors where EU know-how could contribute to further increasing competitiveness gains.",the apply ai strategy will launch concrete actions to accelerate ai adoption and drive innovation across strategic eu sectors including the public sector it will encourage ai solutions made in europe focusing on industrial sectors where eu know how could contribute to further increasing competitiveness gains,315,45,NA,NA,NA,NA
d41cc2c612ad8405_p00005,d41cc2c612ad8405,5,7d4dbdc1171c85be,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"EDIHs are one-stop shops supporting companies and public sector organisations to adopt digital solutions – particularly AI – and become more competitive. They provide access to technical expertise and testing, as well as the possibility to test before investing in AI solutions. EDIHs offer innovation services such as financing advice, training and skills development, central to successful AI adoption. EDIHs are collaborating closely with the EU AI Innovation infrastructures, including AI factories, Testing and Experimentation Facilities and AI regulatory sandboxes. Each EDIH serves as an access point to the entire EDIH Network, providing local companies and public actors with access to support from other EDIHs with necessary expertise. This ensures that all stakeholders support they need, wherever it is available in Europe.",edihs are one stop shops supporting companies and public sector organisations to adopt digital solutions particularly ai and become more competitive they provide access to technical expertise and testing as well as the possibility to test before investing in ai solutions edihs offer innovation services such as financing advice training and skills development central to successful ai adoption edihs are collaborating closely with the eu ai innovation infrastructures including ai factories testing and experimentation facilities and ai regulatory sandboxes each edih serves as an access point to the entire edih network providing local companies and public actors with access to support from other edihs with necessary expertise this ensures that all stakeholders support they need wherever it is available in europe,835,122,NA,NA,NA,NA
d41cc2c612ad8405_p00006,d41cc2c612ad8405,6,6ca51667da56e140,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"The primary goal of the Cloud and AI Development Act is to support a European cloud offer, in terms of capacity and services, to match the needs of the AI Continent and to reinforce EU competitiveness. The Act aims to at least triple the EU’s data centre capacity in the next 5-7 years and bring it to a level where it fully meets the needs of businesses and public administrations by 2035. The Act will also tackle the barriers to the expansion of data centre capacity and incentivise private investment. It will ensure that operators of sustainable data centres benefit from faster permit-granting procedures and find access to land, finance, and energy in the EU. In addition, the Act will improve the choice of cloud service providers in the EU single market, particularly for highly secure EU-based cloud services for highly critical use cases.",the primary goal of the cloud and ai development act is to support a european cloud offer in terms of capacity and services to match the needs of the ai continent and to reinforce eu competitiveness the act aims to at least triple the eu s data centre capacity in the next years and bring it to a level where it fully meets the needs of businesses and public administrations by the act will also tackle the barriers to the expansion of data centre capacity and incentivise private investment it will ensure that operators of sustainable data centres benefit from faster permit granting procedures and find access to land finance and energy in the eu in addition the act will improve the choice of cloud service providers in the eu single market particularly for highly secure eu based cloud services for highly critical use cases,849,144,NA,NA,NA,NA
d41cc2c612ad8405_p00007,d41cc2c612ad8405,7,b20134b2b6a65c70,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"Building on the increased data availability from the Data Act and Data Governance Act, the Commission will shift its focus to harnessing the potential of data for innovation and development of generative AI, among other things, to boost our competitiveness and become an AI continent. To achieve this, the Commission will put forward a European Data Union Strategy in the second half of 2025, with a focus on making more data available for AI and ensuring a simplified, clear and coherent legal framework for businesses and administrations to share data seamlessly and at scale, while respecting high privacy and security standards. The Data Union Strategy will focus on strengthening Europe’s data ecosystem by:Enhancing interoperability and data availabilityImproving data sharing across sectors and bordersEnsuring governance structures are efficient and effectiveIt will also reduce the complexity and administrative burden of current legislation.In this context, Data Labs will play an important role, bringing together and organising data from different sources. They will seek out data that participants in Europe’s Common Data Spaces make available, for example, against payment or other reward.AI Factories may be used by companies or research entities that already have the relevant data. The exact service offering will be defined at a later stage and may vary from AI Factory to AI Factory. It could include one or several of the following: cleaning and enriching datasets (e.g. augmentation with synthetic data), data normalisation, anonymisation, production of synthetic data. They might also offer regulatory compliance, including competition-law-compliant data pooling services, helping companies to share data while adhering to antitrust rules.",building on the increased data availability from the data act and data governance act the commission will shift its focus to harnessing the potential of data for innovation and development of generative ai among other things to boost our competitiveness and become an ai continent to achieve this the commission will put forward a european data union strategy in the second half of with a focus on making more data available for ai and ensuring a simplified clear and coherent legal framework for businesses and administrations to share data seamlessly and at scale while respecting high privacy and security standards the data union strategy will focus on strengthening europe s data ecosystem by enhancing interoperability and data availabilityimproving data sharing across sectors and bordersensuring governance structures are efficient and effectiveit will also reduce the complexity and administrative burden of current legislation in this context data labs will play an important role bringing together and organising data from different sources they will seek out data that participants in europe s common data spaces make available for example against payment or other reward ai factories may be used by companies or research entities that already have the relevant data the exact service offering will be defined at a later stage and may vary from ai factory to ai factory it could include one or several of the following cleaning and enriching datasets e g augmentation with synthetic data data normalisation anonymisation production of synthetic data they might also offer regulatory compliance including competition law compliant data pooling services helping companies to share data while adhering to antitrust rules,1761,259,NA,NA,NA,NA
d41cc2c612ad8405_p00008,d41cc2c612ad8405,8,778f96094393d458,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"To enlarge the EU’s pool of AI talent in Europe, the Commission will train the next generation of AI specialists based in the EU and promote the attraction and retention of international and European AI experts currently living in non-EU countries, in line with the workstreams of the Union of Skills and the STEM Education Strategic Plan.To prepare a pipeline of AI specialists ‘trained in Europe’, the Commission will significantly increase the overall offer of European Bachelors’ degrees, Masters’ degrees, and PhDs in AI, including via the AI Skills Academy, for which a call for proposal will open on 15 April 2025. The AI Skills Academy offers education and training programmes on AI and in particular generative AI. It skill, upskill or reskill students and professionals in key sectors and develop a pilot generative AI-focused degree. This will enable top-level experts in generative AI to educate and train the AI Skills Academy’s students, while advancing their own research in the field. The Academy will also offer an AI apprenticeship programme and ‘returnship’ schemes for female AI professionals. In line with the Union of Skills, the Commission will also facilitate legal migration pathways for highly skilled non-EU nationals via the EU Talent Pool, Multiple Purpose Legal Gateway Offices, and Talent Partnerships. Moreover, the Commission will pilot a Marie Skłodowska-Curie Action – ‘MSCA Choose Europe’ – that will be open to all research fields, allowing research institutions such as universities and research infrastructures to attract, develop and retain excellent international AI researchers. The pilot co-funds recruitment programmes, enabling them to link their MSCA grants to long-term prospects within the institution including, for example, competitions for permanent positions. A similar aim will be pursued by AI fellowships, which will also incentivise the return of European AI researchers and young professionals living abroad.",to enlarge the eu s pool of ai talent in europe the commission will train the next generation of ai specialists based in the eu and promote the attraction and retention of international and european ai experts currently living in non eu countries in line with the workstreams of the union of skills and the stem education strategic plan to prepare a pipeline of ai specialists trained in europe the commission will significantly increase the overall offer of european bachelors degrees masters degrees and phds in ai including via the ai skills academy for which a call for proposal will open on april the ai skills academy offers education and training programmes on ai and in particular generative ai it skill upskill or reskill students and professionals in key sectors and develop a pilot generative ai focused degree this will enable top level experts in generative ai to educate and train the ai skills academy s students while advancing their own research in the field the academy will also offer an ai apprenticeship programme and returnship schemes for female ai professionals in line with the union of skills the commission will also facilitate legal migration pathways for highly skilled non eu nationals via the eu talent pool multiple purpose legal gateway offices and talent partnerships moreover the commission will pilot a marie sk odowska curie action msca choose europe that will be open to all research fields allowing research institutions such as universities and research infrastructures to attract develop and retain excellent international ai researchers the pilot co funds recruitment programmes enabling them to link their msca grants to long term prospects within the institution including for example competitions for permanent positions a similar aim will be pursued by ai fellowships which will also incentivise the return of european ai researchers and young professionals living abroad,1965,299,NA,NA,NA,NA
d41cc2c612ad8405_p00009,d41cc2c612ad8405,9,f3546461728511d5,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"Supporting the 2030 Roadmap on the future of digital education and skills and its AI in Education initiative, as well as in line with the Union of Skills, the AI Continent Action Plan recognises the importance of upskilling and reskilling workers and the wider EU population in the use of AI. In this context, the Commission will rely on the network of the European Digital Innovation Hubs to increase their skills and training services. Moreover, it will raise awareness on AI literacy and foster dialogue on AI for all, notably by promoting dissemination activities and by maintaining a repository of AI literacy initiatives.",supporting the roadmap on the future of digital education and skills and its ai in education initiative as well as in line with the union of skills the ai continent action plan recognises the importance of upskilling and reskilling workers and the wider eu population in the use of ai in this context the commission will rely on the network of the european digital innovation hubs to increase their skills and training services moreover it will raise awareness on ai literacy and foster dialogue on ai for all notably by promoting dissemination activities and by maintaining a repository of ai literacy initiatives,627,103,NA,NA,NA,NA
d41cc2c612ad8405_p00010,d41cc2c612ad8405,10,56098d84ec44c330,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"It is a priority of the Commission to ensure a smooth implementation of the AI Act and provide clarity about the applicable rules to stakeholders. The Commission will launch the AI Act Service Desk, a central information hub on the AI Act that will allow stakeholders to ask for help and receive tailor-made answers.The AI Act Service Desk will complete the EU’s ecosystem of support for stakeholders on the AI Act, which includes EDIHs, forthcoming AI regulatory sandboxes, the AI Pact and the guidance on the AI Act.The Apply AI Consultation will gather feedback from stakeholders on their challenges in navigating the AI Act. This feedback will inform the development of further support measures, such as guidance documents, self-assessment tools and templates for obligations. It will also inform the preparations of our broader evaluation on the need to simplify digital legislation.",it is a priority of the commission to ensure a smooth implementation of the ai act and provide clarity about the applicable rules to stakeholders the commission will launch the ai act service desk a central information hub on the ai act that will allow stakeholders to ask for help and receive tailor made answers the ai act service desk will complete the eu s ecosystem of support for stakeholders on the ai act which includes edihs forthcoming ai regulatory sandboxes the ai pact and the guidance on the ai act the apply ai consultation will gather feedback from stakeholders on their challenges in navigating the ai act this feedback will inform the development of further support measures such as guidance documents self assessment tools and templates for obligations it will also inform the preparations of our broader evaluation on the need to simplify digital legislation,888,141,NA,NA,NA,NA
d41cc2c612ad8405_p00011,d41cc2c612ad8405,11,0c25f1d29eb32aeb,ec,European Commission,Discovered URL,2025-04-09,2025,AI Continent Action Plan - Q&A,https://digital-strategy.ec.europa.eu/en/faqs/ai-continent-action-plan-qa,NA,EN,"PolicyEuropean approach to artificial intelligenceThe EU’s approach to artificial intelligence promotes excellence and trust, by boosting research and industrial capacity while ensuring safety and fundamental rights.",policyeuropean approach to artificial intelligencethe eu s approach to artificial intelligence promotes excellence and trust by boosting research and industrial capacity while ensuring safety and fundamental rights,216,26,NA,NA,NA,NA
6eb7908a8577570e_p00001,6eb7908a8577570e,1,a16d7ca6bc786dd9,ec,European Commission,Discovered URL,NA,NA,European AI Innovation Month,https://digital-strategy.ec.europa.eu/en/policies/european-ai-innovation-month,NA,EN,"The European AI Innovation Month brings together policymakers, industry, public sector, and research together to discuss and showcase how AI is being developed and applied across EU industry sectors.",the european ai innovation month brings together policymakers industry public sector and research together to discuss and showcase how ai is being developed and applied across eu industry sectors,199,29,NA,NA,NA,NA
6eb7908a8577570e_p00002,6eb7908a8577570e,2,b64d66ddd67f91c6,ec,European Commission,Discovered URL,NA,NA,European AI Innovation Month,https://digital-strategy.ec.europa.eu/en/policies/european-ai-innovation-month,NA,EN,"From 14 October to 17 November 2026, this initiative led by the European Commission in partnership with the upcoming Irish Presidency of the Council promotes a series of online and in-person events showcasing AI innovation and adoption across Europe. Flagship summits The focal points for this month’s series of events are 3 flagship summits:",from october to november this initiative led by the european commission in partnership with the upcoming irish presidency of the council promotes a series of online and in person events showcasing ai innovation and adoption across europe flagship summits the focal points for this month s series of events are flagship summits,342,54,NA,NA,NA,NA
6eb7908a8577570e_p00003,6eb7908a8577570e,3,8e2e3e0e77dd0c6f,ec,European Commission,Discovered URL,NA,NA,European AI Innovation Month,https://digital-strategy.ec.europa.eu/en/policies/european-ai-innovation-month,NA,EN,"International AI Summit 14 October – Dublin Ireland As part of the Presidency of the Council of the European Union 2026, Ireland will host the International AI Summit, as the official launch of European AI innovation Month. This flagship event, under the theme harnessing AI to revolutionise Europe’s competitiveness, will bring together EU & global leaders, Heads of Government, CEOs, investors, innovators and academics. The AI Summit will be a high-level platform for discussion, collaboration and strategic dialogue on the opportunities for future application of artificial intelligence in Europe and globally.",international ai summit october dublin ireland as part of the presidency of the council of the european union ireland will host the international ai summit as the official launch of european ai innovation month this flagship event under the theme harnessing ai to revolutionise europe s competitiveness will bring together eu global leaders heads of government ceos investors innovators and academics the ai summit will be a high level platform for discussion collaboration and strategic dialogue on the opportunities for future application of artificial intelligence in europe and globally,614,91,NA,NA,NA,NA
6eb7908a8577570e_p00004,6eb7908a8577570e,4,00d2a3e76e87a7a8,ec,European Commission,Discovered URL,NA,NA,European AI Innovation Month,https://digital-strategy.ec.europa.eu/en/policies/european-ai-innovation-month,NA,EN,"AI in Science Summit 15 October The AI in Science Summit will convene scientists from various scientific domains, industry leaders, investors, and policymakers to explore the transformative impact of AI in scientific discovery and how Europe can drive it with a distinctive and responsible approach. The event includes high-level political sessions and thematic workshops on the impact of AI in each scientific field, focusing on driving investment and policy to unlock their potential.",ai in science summit october the ai in science summit will convene scientists from various scientific domains industry leaders investors and policymakers to explore the transformative impact of ai in scientific discovery and how europe can drive it with a distinctive and responsible approach the event includes high level political sessions and thematic workshops on the impact of ai in each scientific field focusing on driving investment and policy to unlock their potential,486,73,NA,NA,NA,NA
6eb7908a8577570e_p00005,6eb7908a8577570e,5,148fe6fccac31b55,ec,European Commission,Discovered URL,NA,NA,European AI Innovation Month,https://digital-strategy.ec.europa.eu/en/policies/european-ai-innovation-month,NA,EN,"Apply AI Summit 17 November – Brussels and online The Apply AI Summit marks the first anniversary of the Apply AI Strategy and concludes the European AI Innovation Month. It will bring together high-level policymakers, start-ups and industrial stakeholders to discuss how AI is strengthening Europe’s competitiveness across industries and the public sector. The Summit will focus on sectoral AI applications and success stories made in Europe as well as innovative projects fundamentally contributing to turning Europe into an AI Continent.",apply ai summit november brussels and online the apply ai summit marks the first anniversary of the apply ai strategy and concludes the european ai innovation month it will bring together high level policymakers start ups and industrial stakeholders to discuss how ai is strengthening europe s competitiveness across industries and the public sector the summit will focus on sectoral ai applications and success stories made in europe as well as innovative projects fundamentally contributing to turning europe into an ai continent,540,81,NA,NA,NA,NA
6eb7908a8577570e_p00006,6eb7908a8577570e,6,52672aa9f21018e7,ec,European Commission,Discovered URL,NA,NA,European AI Innovation Month,https://digital-strategy.ec.europa.eu/en/policies/european-ai-innovation-month,NA,EN,"Throughout the month, the Virtual Conference Platform – an immersive, fair-style virtual environment – will create a seamless experience that links the summits together and enables continuous exchanges throughout the month, broadening outreach. Alongside the flagship events, a series of partner events will take place throughout the month, expanding the programme and the conversation across Europe. More information to come. Find additional stakeholder-led events on the Apply AI Alliance calendar. You can join the Alliance to stay tuned about EU AI policy, but also share your views and events.",throughout the month the virtual conference platform an immersive fair style virtual environment will create a seamless experience that links the summits together and enables continuous exchanges throughout the month broadening outreach alongside the flagship events a series of partner events will take place throughout the month expanding the programme and the conversation across europe more information to come find additional stakeholder led events on the apply ai alliance calendar you can join the alliance to stay tuned about eu ai policy but also share your views and events,598,89,NA,NA,NA,NA
47166c22cdbb868d_p00001,47166c22cdbb868d,1,d8a5008f8579439b,ec,European Commission,Discovered URL,NA,NA,Robotics,https://digital-strategy.ec.europa.eu/en/policies/robotics,NA,EN,"The EU actively promotes research, job creation and innovation through better and safer robots, while safeguarding ethical aspects of the progress achieved.",the eu actively promotes research job creation and innovation through better and safer robots while safeguarding ethical aspects of the progress achieved,156,22,NA,NA,NA,NA
47166c22cdbb868d_p00002,47166c22cdbb868d,2,0c5b6003dc634614,ec,European Commission,Discovered URL,NA,NA,Robotics,https://digital-strategy.ec.europa.eu/en/policies/robotics,NA,EN,"The importance of robotics lies in its wide-ranging impact on Europe's capacity to maintain and expand a competitive manufacturing sector with millions of related jobs at stake. Robotics also offers new solutions to societal challenges from ageing to health, smart transport, security, energy and environment. The European Commission's focus is on building on our continuous effort to develop a strong scientific base for pushing the limits of the technology, and exploiting such results in real world applications. Why fund robotics research & innovation? Essential for productivity and competitiveness Reindustrialisation, ageing workforce Essential to address societal challenges Health, ageing population, environment, security Growth potential Service markets, double-digit growth Autonomous systems transforming ICT, automotive and other sectors Key driver of digital innovation Robotics is a fast developing market increasingly driven by the development of novel and improved products in areas as diverse as manufacturing, search, rescue and retrieval, inspection and monitoring, surgery and healthcare, homes and cars, transport and logistics, agriculture, and many more. The rapid increase in the use of robots in our homes and at work, in hospitals and industrial environments provides an inspiring vision about how they can benefit society as a whole. It also raises the question of how priorities to stimulate robotics should be defined at this point in their evolution, to best develop the potential for growth, jobs and innovation in Europe. European Action Through a portfolio of over 120 research projects and coordination actions, the European Commission has progressively built up a solid base of knowledge-sharing and cooperation across the entire robotics stakeholder community. This base now includes a public-private-partnership on robotics called SPARC. This work is undertaken in close collaboration with the robotics community, including Member States programmes, industry, universities and research institutions.",the importance of robotics lies in its wide ranging impact on europe s capacity to maintain and expand a competitive manufacturing sector with millions of related jobs at stake robotics also offers new solutions to societal challenges from ageing to health smart transport security energy and environment the european commission s focus is on building on our continuous effort to develop a strong scientific base for pushing the limits of the technology and exploiting such results in real world applications why fund robotics research innovation essential for productivity and competitiveness reindustrialisation ageing workforce essential to address societal challenges health ageing population environment security growth potential service markets double digit growth autonomous systems transforming ict automotive and other sectors key driver of digital innovation robotics is a fast developing market increasingly driven by the development of novel and improved products in areas as diverse as manufacturing search rescue and retrieval inspection and monitoring surgery and healthcare homes and cars transport and logistics agriculture and many more the rapid increase in the use of robots in our homes and at work in hospitals and industrial environments provides an inspiring vision about how they can benefit society as a whole it also raises the question of how priorities to stimulate robotics should be defined at this point in their evolution to best develop the potential for growth jobs and innovation in europe european action through a portfolio of over research projects and coordination actions the european commission has progressively built up a solid base of knowledge sharing and cooperation across the entire robotics stakeholder community this base now includes a public private partnership on robotics called sparc this work is undertaken in close collaboration with the robotics community including member states programmes industry universities and research institutions,2038,289,NA,NA,NA,NA
47166c22cdbb868d_p00003,47166c22cdbb868d,3,1eb9787438311bd9,ec,European Commission,Discovered URL,NA,NA,Robotics,https://digital-strategy.ec.europa.eu/en/policies/robotics,NA,EN,"Press release15 January 2026EU invests over €307 million into artificial intelligence and related technologiesThe European Commission has launched two new calls under the ‘Digital, Industry and Space’ cluster of the Horizon Europe Work Programme, allocating €307.3 million to bolster Europe’s digital innovation and competitiveness.",press release january eu invests over million into artificial intelligence and related technologiesthe european commission has launched two new calls under the digital industry and space cluster of the horizon europe work programme allocating million to bolster europe s digital innovation and competitiveness,332,44,NA,NA,NA,NA
47166c22cdbb868d_p00004,47166c22cdbb868d,4,44ff20f62ebadcdd,ec,European Commission,Discovered URL,NA,NA,Robotics,https://digital-strategy.ec.europa.eu/en/policies/robotics,NA,EN,"Press release28 October 2025Commission partners with private investors to set up multi-billion Scaleup Europe FundOn 28 October, the Commission brought together top-tier private investors from across Europe to jointly express their intention to establish the Scaleup Europe Fund – a new, multi-billion fund to invest in the most promising European companies in strategic deep tech areas.",press release october commission partners with private investors to set up multi billion scaleup europe fundon october the commission brought together top tier private investors from across europe to jointly express their intention to establish the scaleup europe fund a new multi billion fund to invest in the most promising european companies in strategic deep tech areas,387,56,NA,NA,NA,NA
47166c22cdbb868d_p00005,47166c22cdbb868d,5,4d936851ded4b254,ec,European Commission,Discovered URL,NA,NA,Robotics,https://digital-strategy.ec.europa.eu/en/policies/robotics,NA,EN,"Press release27 September 2023First report on the State of the Digital Decade calls for collective action to shape the digital transitionThe first report on the State of the Digital Decade, published earlier this week, provides a comprehensive look at progress towards achieving the digital transformation to empower a more digitally sovereign, resilient, and competitive EU.",press release september first report on the state of the digital decade calls for collective action to shape the digital transitionthe first report on the state of the digital decade published earlier this week provides a comprehensive look at progress towards achieving the digital transformation to empower a more digitally sovereign resilient and competitive eu,375,55,NA,NA,NA,NA
47166c22cdbb868d_p00006,47166c22cdbb868d,6,7f0da779dc8e7243,ec,European Commission,Discovered URL,NA,NA,Robotics,https://digital-strategy.ec.europa.eu/en/policies/robotics,NA,EN,"Press release06 December 2022EU to invest €13.5 billion in research and innovation for 2023-2024The Commission has adopted the main Horizon Europe work programme 2023-24, with around €13.5 billion to support researchers and innovators in Europe to pursue breakthrough solutions for environmental, energy, digital and geopolitical challenges.",press release december eu to invest billion in research and innovation for the commission has adopted the main horizon europe work programme with around billion to support researchers and innovators in europe to pursue breakthrough solutions for environmental energy digital and geopolitical challenges,341,46,NA,NA,NA,NA
fa69854974462334_p00001,fa69854974462334,1,caa8e6a74ebafe93,edps,European Data Protection Supervisor,Discovered URL,2026-01-01,2026,Joint Statement on AI-Generated Imagery and the Protection of Privacy,https://www.edps.europa.eu/data-protection/our-work/publications/international-conferences/2026-02-23-joint-statement-ai-generated-imagery-and-protection-privacy,NA,EN,Data protection authorities from across the globe have today published a Joint Statement on AI-Generated Imagery (the “Statement”). The Statement represents the united position of 61 authorities and has been issued in response to serious concerns about artificial intelligence (AI) systems that generate realistic images and videos depicting identifiable individuals without their knowledge and consent. The signatories are especially concerned about potential harms to children.,data protection authorities from across the globe have today published a joint statement on ai generated imagery the statement the statement represents the united position of authorities and has been issued in response to serious concerns about artificial intelligence ai systems that generate realistic images and videos depicting identifiable individuals without their knowledge and consent the signatories are especially concerned about potential harms to children,479,65,NA,NA,NA,NA
a020588f71bc7d2c_p00001,a020588f71bc7d2c,1,9f1cbf8c388f5654,ec,European Commission,Discovered URL,NA,NA,Beginning of the drawing-up process of the Code of Practice on Code of Practice on marking and labelling of AI-generated content,https://digital-strategy.ec.europa.eu/en/policies/code-practice-ai-generated-content,NA,EN,This code of practice aims to support compliance with the AI Act transparency obligations related to marking and labelling of AI-generated content.,this code of practice aims to support compliance with the ai act transparency obligations related to marking and labelling of ai generated content,147,22,NA,NA,NA,NA
a020588f71bc7d2c_p00002,a020588f71bc7d2c,2,a3f3e2e28f05c136,ec,European Commission,Discovered URL,NA,NA,Beginning of the drawing-up process of the Code of Practice on Code of Practice on marking and labelling of AI-generated content,https://digital-strategy.ec.europa.eu/en/policies/code-practice-ai-generated-content,NA,EN,"The obligations under Article 50 of the AI Act (transparency obligations for providers and deployers of generative AI systems) address risks of deception and manipulation, fostering the integrity of the information ecosystem. These transparency obligations pertain to marking and detection of AI generated content and labeling of deep fakes and certain AI generated publications. They complement other rules like those for high-risk AI systems or general-purpose AI models. To assist with compliance with these transparency obligations, the AI Office has kick started the process of drawing up a code of practice on transparency of AI-generated content. The code will be drafted by independent experts appointed by the AI Office in an inclusive process. Eligible stakeholders will be involved to contribute to draft the code. If approved by the Commission, the final code will be a voluntary tool for providers and deployers of generative AI systems to demonstrate compliance with their respective obligations under Article 50(2) and (4) of the AI Act.",the obligations under article of the ai act transparency obligations for providers and deployers of generative ai systems address risks of deception and manipulation fostering the integrity of the information ecosystem these transparency obligations pertain to marking and detection of ai generated content and labeling of deep fakes and certain ai generated publications they complement other rules like those for high risk ai systems or general purpose ai models to assist with compliance with these transparency obligations the ai office has kick started the process of drawing up a code of practice on transparency of ai generated content the code will be drafted by independent experts appointed by the ai office in an inclusive process eligible stakeholders will be involved to contribute to draft the code if approved by the commission the final code will be a voluntary tool for providers and deployers of generative ai systems to demonstrate compliance with their respective obligations under article and of the ai act,1052,161,NA,NA,NA,NA
a020588f71bc7d2c_p00003,a020588f71bc7d2c,3,0b66cc4922422a81,ec,European Commission,Discovered URL,NA,NA,Beginning of the drawing-up process of the Code of Practice on Code of Practice on marking and labelling of AI-generated content,https://digital-strategy.ec.europa.eu/en/policies/code-practice-ai-generated-content,NA,EN,"The drafting of the code is centered around 2 working groups, following the structure of the transparency obligations for AI generated content in Article 50. Working group 1: Providers Focuses on obligations, requiring providers of generative AI systems to ensure: Outputs of AI systems (audio, image, video, text) are marked in a machine-readable format and detectable as artificially generated or manipulated. The employed technical solutions are effective, interoperable, robust, and reliable as far as technically feasible. These must take into account the specificities and limitations of various types of content, the costs of implementation and the generally acknowledged state of the art, as may be reflected in relevant technical standards. Working group 2: Deployers Focuses on obligations, requiring deployers of generative AI systems to disclose: Content that is artificially generated or manipulated, constituting a deep fake (image, audio, or video which resembles existing persons, objects, places, entities or events and would falsely appear to a person to be authentic or truthful). AI generated/manipulated text publications informing the public on matters of public interest, unless the publication has undergone a process of human review and is subject to editorial responsibility. Both groups will also consider cross-cutting issues, including horizontal requirements for the information to be provided to the natural persons under Article 50(5) and aim to promote cooperation between relevant actors across the value chain to achieve the AI Act’s objectives on marking and labelling of AI-generated content. Each working group will be led by independent chairs and vice-chairs, who are expected to provide strategic leadership and guidance, ensuring that discussions remain focused and productive. You can download the full list of participants of working groups 1&2(PDF).",the drafting of the code is centered around working groups following the structure of the transparency obligations for ai generated content in article working group providers focuses on obligations requiring providers of generative ai systems to ensure outputs of ai systems audio image video text are marked in a machine readable format and detectable as artificially generated or manipulated the employed technical solutions are effective interoperable robust and reliable as far as technically feasible these must take into account the specificities and limitations of various types of content the costs of implementation and the generally acknowledged state of the art as may be reflected in relevant technical standards working group deployers focuses on obligations requiring deployers of generative ai systems to disclose content that is artificially generated or manipulated constituting a deep fake image audio or video which resembles existing persons objects places entities or events and would falsely appear to a person to be authentic or truthful ai generated manipulated text publications informing the public on matters of public interest unless the publication has undergone a process of human review and is subject to editorial responsibility both groups will also consider cross cutting issues including horizontal requirements for the information to be provided to the natural persons under article and aim to promote cooperation between relevant actors across the value chain to achieve the ai act s objectives on marking and labelling of ai generated content each working group will be led by independent chairs and vice chairs who are expected to provide strategic leadership and guidance ensuring that discussions remain focused and productive you can download the full list of participants of working groups pdf,1894,276,NA,NA,NA,NA
